GridBinBig TS, Noftype1_, Noftype2_, Noftype3_, Noftype4_, Noftype5_, Noftype6_, Noftype7_, Noftype8_, Noftype9_, Noftype10_, Noftype11_, Noftype12_, Noftype13_, Noftype14_, Noftype15_, Noftype16_, TotAtoms
16351000, 23, 39, 22, 25, 24, 20, 13, 14, 6, 9, 4, 1, 2, 3, 0, 1, 206
16352000, 24, 34, 22, 19, 25, 21, 7, 15, 8, 11, 4, 1, 1, 2, 0, 1, 195
16353000, 27, 32, 22, 24, 23, 19, 9, 15, 8, 12, 4, 1, 1, 2, 0, 1, 200
16354000, 29, 32, 25, 24, 22, 17, 11, 14, 7, 12, 4, 1, 1, 2, 0, 1, 202
16355000, 30, 33, 23, 30, 23, 20, 11, 13, 7, 12, 4, 1, 1, 2, 0, 1, 211
16356000, 32, 33, 25, 29, 22, 21, 13, 13, 7, 10, 5, 1, 1, 2, 0, 1, 215
16357000, 36, 35, 24, 28, 22, 21, 15, 12, 9, 12, 6, 1, 1, 2, 0, 1, 225
16358000, 38, 37, 24, 28, 21, 22, 16, 13, 8, 11, 5, 1, 1, 2, 0, 1, 228
16359000, 40, 37, 25, 25, 17, 26, 15, 12, 8, 12, 5, 1, 2, 2, 0, 1, 228
16360000, 45, 39, 27, 26, 23, 23, 16, 11, 12, 10, 6, 0, 1, 2, 0, 1, 242
16361000, 49, 37, 25, 28, 24, 25, 18, 10, 12, 9, 5, 1, 1, 3, 0, 1, 248
16362000, 48, 33, 25, 28, 21, 25, 16, 9, 10, 8, 3, 2, 1, 2, 0, 0, 231
16363000, 44, 37, 25, 26, 19, 21, 18, 6, 12, 8, 3, 2, 1, 2, 0, 0, 224
16364000, 41, 36, 21, 26, 20, 19, 20, 6, 10, 6, 3, 2, 1, 2, 0, 0, 213
16365000, 39, 35, 23, 27, 23, 21, 20, 7, 10, 5, 3, 2, 1, 2, 0, 0, 218
16366000, 39, 37, 24, 25, 21, 22, 19, 8, 12, 4, 3, 2, 0, 2, 0, 0, 218
16367000, 38, 38, 27, 21, 24, 21, 18, 12, 11, 4, 2, 2, 0, 2, 0, 0, 220
16368000, 38, 31, 27, 24, 25, 19, 15, 13, 9, 5, 2, 2, 0, 3, 0, 0, 213
16369000, 37, 32, 24, 28, 24, 17, 15, 13, 8, 6, 2, 2, 0, 2, 0, 0, 210
16370000, 32, 34, 22, 23, 25, 18, 13, 13, 10, 5, 2, 2, 0, 2, 0, 0, 201
16371000, 30, 36, 25, 25, 23, 18, 13, 13, 10, 5, 2, 1, 0, 2, 0, 0, 203
16372000, 28, 36, 27, 23, 23, 19, 13, 13, 10, 7, 2, 1, 0, 1, 0, 1, 204
16373000, 27, 36, 29, 24, 23, 18, 13, 15, 8, 7, 3, 2, 0, 1, 0, 1, 207
16374000, 26, 35, 28, 22, 23, 16, 12, 17, 8, 7, 3, 1, 1, 1, 0, 1, 201
16375000, 28, 34, 27, 24, 22, 18, 12, 18, 8, 7, 4, 1, 1, 1, 0, 1, 206
16376000, 32, 32, 27, 24, 22, 17, 12, 19, 9, 7, 5, 1, 1, 2, 0, 1, 211
16377000, 31, 39, 25, 28, 25, 14, 13, 19, 9, 9, 4, 1, 1, 2, 0, 1, 221
16378000, 30, 40, 25, 27, 21, 16, 14, 18, 10, 10, 4, 1, 1, 2, 0, 1, 220
16379000, 33, 41, 25, 28, 21, 16, 15, 14, 8, 10, 5, 1, 1, 2, 0, 1, 221
16380000, 35, 39, 26, 30, 20, 18, 14, 14, 9, 11, 5, 1, 1, 2, 0, 1, 226
16381000, 33, 39, 23, 28, 21, 19, 13, 11, 9, 11, 5, 1, 1, 2, 0, 1, 217
16382000, 35, 36, 23, 28, 22, 21, 15, 9, 10, 10, 4, 0, 1, 2, 0, 1, 217
16383000, 34, 30, 21, 29, 23, 20, 14, 11, 12, 8, 5, 0, 1, 2, 0, 0, 210
16384000, 37, 27, 19, 29, 22, 22, 15, 11, 13, 8, 5, 0, 0, 3, 0, 0, 211
16385000, 40, 31, 21, 27, 21, 22, 13, 9, 10, 7, 5, 1, 0, 3, 0, 0, 210
16386000, 41, 28, 22, 26, 23, 24, 16, 7, 10, 7, 5, 1, 0, 3, 0, 0, 213
16387000, 42, 32, 21, 26, 23, 22, 15, 6, 10, 6, 4, 1, 0, 3, 0, 0, 211
16388000, 42, 33, 22, 22, 22, 23, 16, 5, 10, 7, 4, 1, 0, 3, 0, 0, 210
16389000, 44, 33, 23, 24, 22, 20, 15, 6, 10, 4, 2, 1, 0, 2, 0, 0, 206
16390000, 39, 31, 22, 21, 26, 21, 16, 7, 10, 5, 2, 1, 0, 2, 0, 0, 203
16391000, 39, 35, 24, 21, 24, 20, 13, 11, 10, 6, 3, 1, 0, 2, 0, 0, 209
16392000, 41, 34, 27, 20, 24, 18, 15, 13, 8, 7, 3, 1, 1, 2, 0, 0, 214
16393000, 41, 40, 28, 20, 26, 15, 14, 13, 8, 8, 4, 2, 1, 2, 0, 0, 222
16394000, 38, 38, 26, 20, 24, 17, 16, 14, 8, 8, 2, 2, 1, 2, 0, 0, 216
16395000, 36, 42, 24, 21, 23, 17, 16, 12, 8, 8, 2, 2, 1, 2, 0, 0, 214
16396000, 36, 44, 27, 24, 25, 19, 16, 13, 8, 9, 3, 2, 2, 1, 0, 0, 229
16397000, 33, 45, 27, 26, 22, 20, 17, 14, 8, 9, 3, 1, 2, 2, 0, 1, 230
16398000, 35, 46, 27, 28, 23, 18, 19, 16, 11, 9, 3, 1, 2, 2, 0, 1, 241
16399000, 32, 42, 32, 29, 21, 19, 16, 16, 11, 9, 4, 1, 2, 3, 0, 1, 238
16400000, 30, 40, 30, 29, 22, 18, 17, 15, 11, 9, 4, 1, 2, 2, 0, 1, 231
16401000, 29, 39, 29, 30, 22, 16, 16, 14, 10, 10, 5, 1, 1, 2, 0, 1, 225
16402000, 35, 39, 30, 29, 22, 16, 17, 11, 11, 9, 5, 1, 1, 2, 0, 1, 229
16403000, 37, 35, 29, 29, 23, 18, 16, 11, 12, 9, 5, 0, 1, 2, 0, 1, 228
16404000, 38, 33, 28, 32, 23, 18, 16, 12, 12, 7, 5, 0, 1, 2, 0, 1, 228
16405000, 39, 31, 30, 31, 23, 19, 16, 12, 14, 7, 6, 0, 1, 2, 0, 1, 232
16406000, 35, 27, 28, 30, 20, 17, 15, 13, 13, 5, 4, 0, 1, 2, 0, 1, 211
16407000, 39, 27, 24, 27, 19, 18, 13, 9, 15, 7, 4, 0, 1, 1, 0, 1, 205
16408000, 39, 28, 23, 26, 19, 16, 11, 8, 13, 7, 4, 0, 1, 2, 0, 1, 198
16409000, 39, 31, 22, 24, 18, 18, 11, 9, 11, 6, 4, 0, 0, 1, 0, 1, 195
16410000, 42, 27, 20, 21, 20, 16, 11, 10, 10, 6, 4, 1, 0, 1, 0, 1, 190
16411000, 46, 28, 22, 22, 23, 17, 10, 14, 12, 6, 4, 1, 1, 2, 0, 1, 209
16412000, 44, 31, 21, 19, 23, 18, 13, 11, 12, 5, 3, 1, 1, 2, 0, 1, 205
16413000, 38, 31, 20, 20, 24, 18, 15, 10, 11, 5, 2, 1, 1, 2, 0, 0, 198
16414000, 38, 33, 18, 20, 22, 21, 13, 10, 8, 6, 2, 2, 1, 2, 0, 0, 196
16415000, 36, 34, 21, 19, 22, 20, 14, 9, 8, 6, 3, 2, 1, 2, 0, 0, 197
16416000, 36, 39, 22, 22, 22, 22, 15, 9, 8, 5, 3, 2, 1, 2, 0, 0, 208
16417000, 32, 38, 24, 20, 25, 24, 15, 10, 8, 8, 3, 2, 1, 3, 0, 0, 213
16418000, 34, 38, 21, 26, 26, 24, 15, 10, 8, 10, 3, 2, 1, 3, 0, 0, 221
16419000, 32, 36, 23, 27, 26, 21, 18, 12, 9, 9, 3, 2, 1, 4, 0, 0, 223
16420000, 31, 36, 24, 25, 24, 22, 16, 10, 12, 10, 3, 2, 1, 3, 0, 0, 219
16421000, 32, 35, 26, 27, 25, 23, 16, 11, 12, 9, 3, 1, 1, 3, 0, 0, 224
16422000, 28, 42, 26, 30, 26, 22, 16, 11, 10, 9, 3, 1, 1, 2, 0, 0, 227
16423000, 29, 42, 28, 30, 24, 22, 15, 12, 8, 8, 3, 1, 1, 2, 0, 0, 225
16424000, 31, 44, 29, 28, 21, 22, 14, 12, 8, 7, 3, 1, 1, 2, 0, 0, 223
16425000, 38, 43, 28, 30, 19, 21, 14, 11, 9, 7, 3, 1, 1, 2, 0, 0, 227
16426000, 38, 37, 29, 30, 20, 19, 15, 11, 10, 6, 4, 1, 1, 2, 0, 0, 223
16427000, 38, 35, 28, 32, 21, 20, 13, 12, 11, 6, 4, 0, 1, 2, 0, 1, 224
16428000, 40, 35, 26, 29, 23, 20, 14, 11, 10, 6, 5, 0, 1, 2, 0, 1, 223
16429000, 42, 36, 27, 26, 20, 19, 12, 13, 8, 5, 6, 0, 1, 2, 0, 1, 218
16430000, 40, 33, 27, 26, 20, 20, 14, 13, 8, 3, 5, 0, 1, 1, 0, 1, 212
16431000, 38, 32, 24, 26, 19, 20, 14, 14, 9, 4, 4, 0, 1, 1, 0, 1, 207
16432000, 44, 31, 23, 27, 17, 21, 14, 13, 11, 5, 4, 1, 1, 1, 0, 1, 214
16433000, 46, 32, 21, 26, 18, 25, 14, 12, 14, 4, 4, 1, 1, 1, 0, 1, 220
16434000, 47, 32, 25, 27, 19, 26, 12, 12, 15, 6, 4, 1, 1, 1, 0, 1, 229
16435000, 43, 32, 24, 25, 21, 25, 15, 12, 14, 7, 4, 1, 2, 2, 0, 1, 228
16436000, 38, 30, 26, 24, 22, 24, 14, 12, 12, 7, 4, 1, 2, 2, 0, 1, 219
16437000, 41, 33, 24, 20, 23, 23, 14, 12, 11, 7, 2, 1, 2, 2, 0, 0, 215
16438000, 37, 36, 24, 19, 23, 24, 17, 10, 9, 9, 2, 2, 1, 2, 0, 0, 215
16439000, 36, 38, 24, 24, 27, 23, 17, 9, 12, 10, 2, 2, 1, 1, 0, 0, 226
16440000, 37, 40, 25, 27, 28, 22, 19, 10, 12, 10, 2, 2, 1, 1, 0, 0, 236
16441000, 36, 40, 26, 28, 25, 24, 16, 9, 11, 10, 2, 2, 1, 2, 0, 0, 232
16442000, 34, 38, 28, 28, 26, 24, 16, 9, 7, 12, 3, 1, 1, 3, 0, 0, 230
16443000, 37, 37, 28, 31, 28, 25, 15, 8, 6, 10, 3, 1, 1, 3, 0, 0, 233
16444000, 38, 40, 26, 28, 29, 25, 13, 6, 7, 8, 4, 1, 1, 3, 0, 0, 229
16445000, 38, 40, 24, 26, 29, 22, 14, 7, 7, 8, 3, 1, 1, 2, 0, 0, 222
16446000, 35, 37, 24, 27, 22, 16, 14, 9, 8, 8, 3, 1, 1, 2, 0, 0, 207
16447000, 38, 33, 24, 28, 20, 17, 14, 9, 8, 7, 4, 1, 1, 2, 0, 0, 206
16448000, 40, 33, 22, 29, 17, 19, 13, 11, 9, 6, 4, 0, 0, 2, 0, 1, 206
16449000, 39, 33, 22, 27, 17, 19, 10, 12, 11, 7, 5, 0, 1, 2, 0, 1, 206
16450000, 38, 26, 21, 32, 16, 19, 9, 12, 9, 5, 6, 0, 1, 3, 0, 1, 198
16451000, 38, 26, 22, 29, 18, 21, 9, 12, 12, 4, 6, 0, 1, 3, 0, 1, 202
16452000, 44, 30, 19, 25, 15, 20, 10, 14, 11, 5, 6, 0, 1, 2, 0, 1, 203
16453000, 43, 31, 19, 23, 17, 20, 11, 15, 11, 5, 5, 0, 1, 1, 0, 1, 203
16454000, 43, 29, 19, 26, 16, 19, 11, 13, 10, 4, 4, 0, 1, 1, 0, 1, 197
16455000, 43, 32, 21, 26, 15, 22, 13, 17, 10, 6, 3, 1, 1, 2, 0, 1, 213
16456000, 38, 30, 22, 27, 15, 19, 13, 17, 11, 6, 3, 1, 1, 2, 0, 1, 206
16457000, 40, 32, 24, 27, 17, 22, 15, 14, 11, 6, 2, 1, 1, 2, 0, 1, 215
16458000, 39, 30, 21, 26, 22, 22, 15, 14, 11, 7, 3, 1, 1, 2, 0, 1, 215
16459000, 39, 33, 24, 25, 23, 23, 15, 13, 10, 8, 3, 1, 1, 2, 0, 0, 220
16460000, 43, 38, 27, 24, 25, 23, 15, 11, 10, 7, 3, 1, 1, 2, 0, 0, 230
16461000, 43, 42, 29, 25, 27, 23, 16, 11, 12, 9, 2, 2, 0, 1, 0, 0, 242
16462000, 39, 42, 30, 26, 25, 21, 14, 11, 11, 10, 2, 2, 0, 1, 0, 0, 234
16463000, 37, 38, 31, 26, 26, 22, 15, 9, 12, 8, 1, 2, 1, 1, 0, 0, 229
16464000, 33, 36, 27, 26, 25, 22, 16, 9, 12, 8, 2, 2, 1, 1, 0, 0, 220
16465000, 34, 38, 28, 26, 23, 21, 14, 8, 12, 9, 3, 1, 1, 2, 0, 0, 220
16466000, 32, 36, 28, 26, 26, 20, 13, 6, 10, 7, 4, 1, 1, 2, 0, 0, 212
16467000, 32, 36, 31, 26, 28, 18, 15, 7, 9, 6, 5, 1, 1, 2, 0, 0, 217
16468000, 34, 37, 31, 29, 29, 17, 12, 7, 8, 6, 5, 1, 1, 2, 0, 0, 219
16469000, 35, 36, 27, 30, 29, 17, 12, 9, 9, 6, 5, 1, 1, 2, 0, 0, 219
16470000, 30, 33, 25, 31, 21, 19, 11, 9, 8, 6, 4, 1, 1, 3, 0, 0, 202
16471000, 31, 31, 24, 32, 20, 18, 12, 11, 8, 6, 5, 1, 1, 4, 0, 1, 205
16472000, 29, 29, 21, 29, 23, 19, 12, 13, 9, 6, 5, 1, 2, 4, 0, 1, 203
16473000, 33, 31, 21, 34, 22, 20, 14, 12, 7, 6, 5, 0, 2, 4, 0, 1, 212
16474000, 34, 30, 18, 30, 21, 21, 14, 14, 6, 7, 4, 0, 2, 3, 0, 1, 205
16475000, 37, 32, 20, 32, 21, 20, 14, 16, 7, 9, 5, 0, 2, 3, 0, 1, 219
16476000, 35, 30, 23, 28, 20, 21, 15, 16, 9, 10, 4, 1, 1, 2, 0, 1, 216
16477000, 36, 29, 20, 27, 19, 23, 16, 14, 8, 10, 3, 1, 1, 1, 0, 1, 209
16478000, 37, 31, 18, 27, 21, 25, 16, 13, 8, 10, 2, 1, 1, 1, 0, 1, 212
16479000, 37, 31, 20, 29, 21, 24, 14, 12, 7, 6, 2, 1, 1, 1, 0, 1, 207
16480000, 41, 31, 24, 27, 20, 23, 15, 13, 6, 7, 3, 1, 1, 1, 0, 1, 214
16481000, 42, 31, 25, 24, 23, 24, 15, 13, 9, 7, 3, 1, 1, 0, 0, 1, 219
16482000, 41, 36, 26, 24, 23, 23, 15, 11, 11, 6, 2, 1, 1, 0, 0, 1, 221
16483000, 39, 32, 25, 20, 24, 23, 15, 10, 13, 7, 2, 1, 0, 0, 0, 0, 211
16484000, 38, 34, 27, 18, 22, 22, 15, 9, 14, 8, 4, 1, 0, 0, 0, 0, 212
16485000, 37, 33, 29, 20, 20, 22, 14, 8, 14, 6, 4, 2, 0, 1, 0, 0, 210
16486000, 39, 36, 31, 26, 22, 20, 13, 9, 14, 5, 4, 2, 0, 2, 0, 0, 223
16487000, 33, 37, 31, 27, 23, 20, 14, 9, 13, 5, 4, 2, 0, 2, 0, 0, 220
16488000, 28, 38, 28, 31, 20, 19, 14, 10, 12, 6, 4, 1, 0, 3, 0, 0, 214
16489000, 31, 36, 25, 31, 23, 21, 15, 10, 11, 5, 4, 1, 0, 3, 0, 0, 216
16490000, 35, 38, 23, 29, 21, 19, 13, 10, 11, 6, 3, 1, 1, 3, 0, 0, 213
16491000, 39, 38, 23, 28, 19, 20, 15, 13, 9, 6, 3, 1, 1, 3, 0, 0, 218
16492000, 39, 38, 23, 29, 21, 20, 14, 14, 8, 7, 2, 1, 1, 2, 0, 0, 219
16493000, 37, 39, 27, 33, 22, 20, 11, 12, 8, 9, 5, 1, 1, 3, 0, 0, 228
16494000, 38, 37, 22, 31, 23, 16, 13, 12, 7, 8, 4, 1, 2, 3, 0, 0, 217
16495000, 37, 38, 21, 33, 24, 18, 13, 11, 6, 7, 3, 1, 2, 3, 0, 1, 218
16496000, 39, 39, 23, 31, 23, 17, 14, 12, 6, 6, 3, 0, 2, 2, 0, 1, 218
16497000, 34, 36, 25, 30, 23, 17, 12, 12, 6, 7, 4, 0, 2, 2, 0, 1, 211
16498000, 36, 32, 25, 34, 24, 20, 11, 13, 8, 9, 4, 0, 2, 3, 0, 1, 222
16499000, 46, 32, 27, 33, 24, 19, 14, 15, 8, 10, 4, 0, 2, 3, 0, 1, 238
16500000, 43, 31, 26, 33, 22, 21, 13, 14, 7, 10, 4, 0, 2, 3, 0, 1, 230
16501000, 44, 32, 28, 29, 24, 20, 13, 15, 11, 10, 5, 1, 2, 3, 0, 1, 238
16502000, 41, 32, 27, 27, 22, 22, 16, 12, 10, 10, 5, 1, 2, 3, 0, 1, 231
16503000, 37, 31, 27, 26, 22, 22, 16, 14, 10, 8, 5, 1, 0, 2, 0, 1, 222
16504000, 39, 35, 30, 27, 22, 22, 16, 12, 10, 7, 6, 1, 0, 2, 0, 1, 230
16505000, 42, 33, 31, 26, 24, 19, 15, 9, 9, 6, 7, 1, 0, 1, 0, 1, 224
16506000, 41, 34, 32, 24, 23, 22, 15, 10, 9, 7, 6, 1, 0, 1, 0, 1, 226
16507000, 41, 37, 30, 25, 20, 22, 16, 12, 11, 6, 4, 2, 0, 1, 0, 1, 228
16508000, 41, 36, 24, 28, 21, 23, 16, 12, 13, 7, 4, 2, 0, 1, 0, 1, 229
16509000, 37, 39, 23, 29, 20, 23, 15, 11, 12, 5, 4, 2, 0, 1, 0, 0, 221
16510000, 37, 37, 19, 29, 19, 25, 17, 9, 13, 4, 3, 2, 0, 1, 0, 0, 215
16511000, 36, 39, 19, 28, 20, 24, 16, 10, 12, 4, 3, 2, 0, 1, 0, 0, 214
16512000, 39, 41, 20, 28, 20, 25, 14, 10, 10, 4, 3, 2, 1, 2, 0, 0, 219
16513000, 36, 39, 18, 30, 21, 23, 13, 11, 12, 4, 3, 2, 2, 3, 0, 0, 217
16514000, 39, 36, 16, 26, 21, 24, 13, 11, 13, 5, 3, 1, 2, 3, 0, 0, 213
16515000, 39, 36, 19, 29, 21, 23, 11, 11, 14, 7, 3, 1, 2, 2, 0, 0, 218
16516000, 36, 39, 19, 27, 21, 23, 12, 11, 12, 9, 3, 1, 2, 2, 0, 0, 217
16517000, 33, 36, 19, 28, 19, 24, 12, 15, 12, 7, 3, 1, 2, 2, 0, 0, 213
16518000, 32, 36, 21, 29, 17, 22, 11, 14, 10, 10, 2, 1, 2, 3, 0, 0, 210
16519000, 34, 31, 20, 26, 17, 19, 11, 14, 10, 9, 2, 1, 2, 2, 0, 1, 199
16520000, 36, 33, 24, 29, 20, 17, 12, 14, 9, 10, 3, 1, 2, 3, 0, 1, 214
16521000, 39, 29, 23, 31, 24, 15, 14, 12, 9, 9, 4, 1, 2, 3, 0, 1, 216
16522000, 39, 30, 23, 28, 24, 18, 15, 13, 8, 10, 4, 0, 1, 3, 0, 1, 217
16523000, 42, 35, 25, 27, 21, 20, 15, 14, 7, 11, 4, 1, 2, 4, 0, 1, 229
16524000, 41, 37, 32, 27, 19, 21, 16, 14, 8, 9, 4, 1, 1, 4, 0, 1, 235
16525000, 41, 37, 34, 32, 21, 19, 15, 14, 5, 8, 4, 1, 1, 3, 0, 1, 236
16526000, 40, 34, 33, 32, 22, 18, 14, 12, 6, 6, 4, 1, 1, 4, 0, 1, 228
16527000, 41, 32, 31, 30, 22, 20, 16, 12, 6, 5, 4, 1, 1, 4, 0, 1, 226
16528000, 39, 32, 30, 31, 22, 21, 15, 11, 7, 5, 4, 1, 1, 3, 0, 1, 223
16529000, 40, 34, 30, 32, 26, 24, 16, 11, 7, 5, 3, 1, 1, 3, 0, 0, 233
16530000, 37, 40, 31, 32, 23, 23, 15, 13, 6, 6, 4, 1, 1, 3, 0, 0, 235
16531000, 38, 39, 32, 33, 21, 26, 15, 12, 10, 7, 3, 1, 0, 3, 0, 0, 240
16532000, 38, 38, 30, 30, 21, 24, 13, 13, 10, 5, 4, 1, 0, 3, 0, 0, 230
16533000, 35, 36, 27, 29, 19, 24, 13, 11, 12, 5, 4, 1, 1, 3, 0, 0, 220
16534000, 39, 37, 23, 27, 21, 22, 13, 11, 11, 5, 3, 1, 1, 3, 0, 0, 217
16535000, 40, 37, 20, 27, 21, 21, 13, 12, 11, 5, 3, 1, 1, 3, 0, 0, 215
16536000, 39, 37, 23, 23, 20, 26, 13, 13, 11, 6, 3, 1, 1, 1, 0, 0, 217
16537000, 40, 36, 21, 24, 21, 21, 14, 12, 13, 7, 3, 1, 1, 1, 0, 1, 216
16538000, 39, 37, 15, 23, 23, 20, 16, 13, 14, 9, 3, 1, 1, 2, 0, 1, 217
16539000, 39, 33, 14, 23, 21, 20, 13, 12, 14, 10, 4, 1, 1, 2, 0, 1, 208
16540000, 40, 32, 12, 25, 21, 18, 12, 13, 13, 10, 4, 1, 2, 2, 0, 1, 206
16541000, 37, 32, 15, 23, 20, 16, 14, 11, 12, 10, 4, 1, 2, 2, 0, 1, 200
16542000, 36, 28, 17, 20, 18, 16, 14, 11, 11, 8, 3, 1, 2, 2, 0, 1, 188
16543000, 44, 29, 18, 16, 20, 19, 14, 14, 10, 8, 2, 1, 2, 2, 0, 1, 200
16544000, 41, 29, 18, 23, 20, 21, 14, 14, 9, 9, 3, 1, 2, 1, 0, 1, 206
16545000, 34, 31, 21, 25, 16, 20, 15, 15, 11, 9, 4, 1, 1, 1, 0, 1, 205
16546000, 36, 31, 25, 27, 16, 18, 15, 14, 9, 8, 4, 1, 1, 3, 0, 0, 208
16547000, 36, 31, 28, 29, 16, 20, 16, 13, 8, 8, 4, 1, 1, 3, 0, 0, 214
16548000, 38, 34, 26, 30, 17, 18, 17, 12, 7, 8, 3, 1, 1, 2, 0, 0, 214
16549000, 38, 36, 32, 30, 19, 18, 18, 13, 8, 8, 3, 1, 1, 2, 0, 0, 227
16550000, 42, 34, 33, 30, 23, 21, 19, 17, 6, 6, 3, 1, 1, 2, 0, 0, 238
16551000, 47, 34, 31, 30, 24, 23, 20, 16, 7, 5, 3, 1, 0, 2, 0, 0, 243
16552000, 44, 36, 34, 30, 25, 23, 20, 15, 8, 5, 3, 2, 0, 2, 0, 0, 247
16553000, 42, 35, 31, 34, 25, 24, 19, 12, 8, 5, 2, 2, 0, 3, 0, 0, 242
16554000, 42, 38, 31, 34, 27, 22, 18, 13, 9, 5, 4, 2, 0, 2, 0, 0, 247
16555000, 38, 40, 31, 30, 25, 23, 15, 13, 8, 5, 3, 1, 1, 2, 0, 1, 236
16556000, 42, 40, 27, 30, 26, 25, 13, 13, 8, 4, 3, 1, 1, 2, 0, 1, 236
16557000, 43, 39, 28, 30, 25, 24, 14, 12, 11, 5, 3, 1, 1, 2, 0, 1, 239
16558000, 45, 39, 25, 29, 26, 24, 14, 10, 15, 6, 4, 1, 2, 2, 0, 1, 243
16559000, 40, 39, 23, 28, 25, 25, 13, 11, 16, 6, 4, 1, 2, 1, 0, 1, 235
16560000, 37, 38, 21, 26, 27, 24, 12, 12, 15, 6, 4, 1, 2, 2, 0, 1, 228
16561000, 36, 39, 20, 26, 25, 22, 10, 11, 13, 7, 4, 0, 2, 2, 0, 1, 218
16562000, 32, 36, 21, 28, 22, 20, 11, 9, 11, 7, 4, 0, 3, 2, 0, 1, 207
16563000, 37, 34, 19, 30, 18, 19, 12, 9, 11, 9, 4, 0, 2, 3, 0, 1, 208
16564000, 32, 33, 20, 28, 17, 18, 12, 10, 13, 11, 5, 0, 2, 2, 0, 1, 204
16565000, 31, 33, 17, 25, 16, 15, 12, 9, 12, 11, 5, 0, 2, 3, 0, 1, 192
16566000, 29, 33, 20, 23, 15, 16, 12, 9, 12, 9, 3, 1, 2, 3, 0, 0, 187
16567000, 27, 30, 22, 22, 14, 15, 15, 11, 10, 9, 3, 1, 2, 2, 0, 0, 183
16568000, 32, 31, 25, 25, 15, 16, 17, 11, 9, 9, 4, 1, 2, 2, 0, 0, 199
16569000, 36, 33, 25, 27, 16, 14, 17, 11, 8, 10, 4, 1, 2, 2, 0, 0, 206
16570000, 34, 32, 23, 27, 16, 14, 14, 12, 7, 7, 3, 1, 2, 3, 0, 0, 195
16571000, 36, 31, 25, 27, 14, 13, 14, 12, 5, 7, 3, 1, 1, 3, 0, 0, 192
16572000, 35, 33, 26, 27, 13, 16, 14, 12, 6, 6, 3, 2, 1, 3, 0, 0, 197
16573000, 36, 32, 26, 26, 16, 18, 14, 12, 5, 5, 3, 2, 1, 3, 0, 0, 199
16574000, 38, 32, 26, 27, 17, 22, 15, 9, 6, 4, 2, 2, 1, 4, 0, 0, 205
16575000, 40, 33, 24, 28, 23, 22, 17, 12, 6, 3, 2, 2, 0, 4, 0, 0, 216
16576000, 42, 35, 25, 26, 25, 23, 18, 15, 6, 4, 3, 2, 0, 3, 0, 0, 227
16577000, 44, 33, 29, 29, 25, 23, 17, 11, 8, 4, 4, 2, 0, 3, 0, 1, 233
16578000, 47, 34, 28, 32, 24, 23, 18, 12, 8, 5, 4, 1, 0, 2, 0, 1, 239
16579000, 43, 33, 29, 35, 26, 26, 17, 12, 11, 5, 4, 1, 0, 2, 0, 1, 245
16580000, 44, 36, 30, 32, 27, 25, 16, 14, 10, 5, 4, 1, 0, 3, 0, 1, 248
16581000, 39, 37, 30, 28, 26, 28, 19, 13, 10, 7, 3, 1, 0, 3, 0, 1, 245
16582000, 39, 37, 28, 28, 29, 26, 20, 12, 11, 8, 3, 1, 0, 2, 0, 1, 245
16583000, 38, 35, 24, 29, 28, 25, 20, 13, 12, 8, 3, 1, 0, 2, 0, 1, 239
16584000, 41, 36, 25, 27, 29, 21, 21, 14, 12, 10, 4, 0, 0, 1, 0, 1, 242
16585000, 40, 36, 29, 29, 29, 21, 22, 15, 15, 10, 5, 1, 1, 1, 0, 1, 255
16586000, 38, 36, 28, 29, 26, 22, 22, 15, 13, 10, 5, 1, 1, 1, 0, 1, 248
16587000, 35, 39, 32, 26, 24, 20, 20, 15, 13, 10, 5, 1, 1, 1, 0, 1, 243
16588000, 32, 36, 31, 26, 22, 15, 17, 15, 11, 10, 4, 1, 2, 1, 0, 1, 224
16589000, 38, 40, 28, 25, 18, 16, 18, 15, 11, 8, 4, 1, 2, 1, 0, 0, 225
16590000, 38, 40, 26, 24, 16, 16, 14, 12, 10, 7, 4, 1, 2, 1, 0, 0, 211
16591000, 38, 37, 26, 24, 16, 16, 15, 11, 10, 9, 3, 0, 2, 3, 0, 0, 210
16592000, 42, 32, 24, 26, 17, 12, 13, 13, 7, 7, 3, 0, 2, 3, 0, 0, 201
16593000, 41, 33, 29, 24, 19, 13, 13, 13, 7, 5, 3, 0, 2, 3, 0, 0, 205
16594000, 40, 34, 28, 26, 14, 18, 14, 12, 4, 5, 3, 0, 2, 3, 0, 0, 203
16595000, 43, 34, 29, 25, 13, 20, 15, 13, 5, 5, 3, 0, 1, 4, 0, 0, 210
16596000, 40, 35, 25, 28, 14, 21, 17, 12, 7, 4, 3, 0, 1, 4, 0, 0, 211
16597000, 38, 32, 27, 28, 15, 22, 16, 12, 7, 4, 4, 1, 1, 4, 0, 0, 211
16598000, 39, 33, 25, 31, 14, 21, 15, 9, 9, 4, 4, 1, 1, 4, 0, 0, 210
16599000, 42, 32, 25, 30, 15, 21, 13, 12, 7, 6, 3, 1, 1, 4, 0, 0, 212
16600000, 45, 29, 20, 28, 21, 22, 12, 14, 8, 7, 3, 1, 0, 5, 0, 0, 215
16601000, 47, 28, 21, 31, 21, 20, 13, 13, 9, 6, 3, 1, 0, 4, 0, 1, 218
16602000, 45, 24, 20, 31, 22, 22, 15, 12, 11, 5, 3, 1, 0, 4, 0, 1, 216
